-4.92E-01	 3.085575115
-3.94E-01	-5.26E-01
-4.09E-01	-2.964477405
-4.07E-01	-5.029198447
-4.28E-01	-6.939670088
-4.23E-01	-8.743961328
-4.09E-01	-1.05E+01
-3.95E-01	-1.23E+01
-3.90E-01	-1.40E+01
-3.80E-01	-1.57E+01
-3.72E-01	-1.73E+01
-3.65E-01	-1.90E+01
-3.61E-01	-2.06E+01
-3.56E-01	-2.22E+01
-3.50E-01	-2.38E+01
-3.42E-01	-2.54E+01
-3.42E-01	-2.70E+01
-3.39E-01	-2.85E+01
-3.32E-01	-3.01E+01
-3.36E-01	-3.16E+01
-3.28E-01	-3.32E+01
-3.26E-01	-3.47E+01
-3.25E-01	-3.62E+01
-3.19E-01	-3.77E+01
-3.13E-01	-3.92E+01
-3.10E-01	-4.06E+01
-3.13E-01	-4.21E+01
-3.04E-01	-4.35E+01
-3.05E-01	-4.50E+01
-3.04E-01	-4.64E+01
-3.06E-01	-4.78E+01
-3.04E-01	-4.92E+01
-3.04E-01	-5.06E+01
-3.07E-01	-5.19E+01
-3.09E-01	-5.32E+01
-3.09E-01	-5.45E+01
-3.10E-01	-5.58E+01
-3.11E-01	-5.71E+01
-3.15E-01	-5.84E+01
-3.14E-01	-5.96E+01
-3.17E-01	-6.08E+01
-3.19E-01	-6.21E+01
-3.18E-01	-6.32E+01
-3.22E-01	-6.44E+01
-3.26E-01	-6.55E+01
-3.27E-01	-6.67E+01
-3.29E-01	-6.78E+01
-3.22E-01	-6.91E+01
-3.16E-01	-7.01E+01
-3.23E-01	-7.12E+01
-3.21E-01	-7.22E+01
-3.29E-01	-7.32E+01
-3.21E-01	-7.42E+01
-3.31E-01	-7.52E+01
-3.24E-01	-7.62E+01
-3.27E-01	-7.72E+01
-3.30E-01	-7.82E+01
-3.28E-01	-7.91E+01
-3.18E-01	-8.00E+01
-3.26E-01	-8.10E+01
-3.15E-01	-8.19E+01
-3.22E-01	-8.28E+01
-3.19E-01	-8.36E+01
-3.09E-01	-8.45E+01
-3.13E-01	-8.54E+01
-3.07E-01	-8.62E+01
-2.99E-01	-8.71E+01
-3.02E-01	-8.79E+01
-3.01E-01	-8.87E+01
-3.01E-01	-8.95E+01
-2.98E-01	-9.03E+01
-2.95E-01	-9.11E+01
-2.95E-01	-9.19E+01
-2.82E-01	-9.26E+01
-2.87E-01	-9.34E+01
-2.83E-01	-9.41E+01
-2.86E-01	-9.49E+01
-2.77E-01	-9.56E+01
-2.73E-01	-9.64E+01
-2.76E-01	-9.71E+01
-2.74E-01	-9.78E+01
-2.63E-01	-9.84E+01
-2.58E-01	-9.91E+01
-2.62E-01	-9.97E+01
-2.62E-01	-1.00E+02
-2.56E-01	-1.01E+02
-2.54E-01	-1.02E+02
-2.56E-01	-1.02E+02
-2.57E-01	-1.03E+02
-2.47E-01	-1.04E+02
-2.42E-01	-1.04E+02
-2.44E-01	-1.05E+02
-2.43E-01	-1.06E+02
-2.42E-01	-1.06E+02
-2.48E-01	-1.07E+02
-2.42E-01	-1.07E+02
-2.34E-01	-1.08E+02
-2.27E-01	-1.08E+02
-2.37E-01	-1.09E+02
-2.33E-01	-1.10E+02
-2.30E-01	-1.10E+02
-2.24E-01	-1.11E+02
-2.25E-01	-1.11E+02
-2.30E-01	-1.12E+02
-2.15E-01	-1.12E+02
-2.22E-01	-1.13E+02
-2.23E-01	-1.13E+02
-2.09E-01	-1.14E+02
-2.13E-01	-1.14E+02
-2.21E-01	-1.15E+02
-2.16E-01	-1.15E+02
-2.22E-01	-1.16E+02
-2.18E-01	-1.16E+02
-2.04E-01	-1.16E+02
-2.08E-01	-1.17E+02
-2.14E-01	-1.17E+02
-2.15E-01	-1.18E+02
-2.12E-01	-1.18E+02
-2.10E-01	-1.19E+02
-2.05E-01	-1.19E+02
-2.01E-01	-1.20E+02
-2.05E-01	-1.20E+02
-2.03E-01	-1.20E+02
-2.08E-01	-1.21E+02
-2.06E-01	-1.21E+02
-1.98E-01	-1.22E+02
-1.93E-01	-1.22E+02
-1.99E-01	-1.22E+02
-2.05E-01	-1.23E+02
-2.01E-01	-1.23E+02
-1.95E-01	-1.24E+02
-1.91E-01	-1.24E+02
-1.92E-01	-1.24E+02
-1.94E-01	-1.25E+02
-1.90E-01	-1.25E+02
-1.94E-01	-1.25E+02
-1.85E-01	-1.26E+02
-1.89E-01	-1.26E+02
-1.91E-01	-1.26E+02
-1.87E-01	-1.27E+02
-1.89E-01	-1.27E+02
-1.92E-01	-1.27E+02
-1.96E-01	-1.28E+02
-1.90E-01	-1.28E+02
-1.86E-01	-1.28E+02
-1.83E-01	-1.29E+02
-1.95E-01	-1.29E+02
-1.90E-01	-1.29E+02
-1.74E-01	-1.30E+02
-1.89E-01	-1.30E+02
-1.91E-01	-1.30E+02
-1.85E-01	-1.31E+02
-1.76E-01	-1.31E+02
-1.86E-01	-1.31E+02
-1.89E-01	-1.31E+02
-1.91E-01	-1.32E+02
-1.81E-01	-1.32E+02
-1.87E-01	-1.32E+02
-1.97E-01	-1.33E+02
-1.63E-01	-1.33E+02
-1.81E-01	-1.33E+02
-1.89E-01	-1.33E+02
-1.90E-01	-1.33E+02
-1.92E-01	-1.34E+02
-1.84E-01	-1.34E+02
-1.85E-01	-1.34E+02
-1.93E-01	-1.35E+02
-1.75E-01	-1.35E+02
-1.69E-01	-1.35E+02
-1.74E-01	-1.35E+02
-1.63E-01	-1.36E+02
-1.79E-01	-1.36E+02
-1.63E-01	-1.36E+02
-1.78E-01	-1.36E+02
-1.76E-01	-1.36E+02
-1.68E-01	-1.37E+02
-1.70E-01	-1.37E+02
-1.71E-01	-1.37E+02
-1.86E-01	-1.38E+02
-1.84E-01	-1.38E+02
-1.71E-01	-1.38E+02
-1.81E-01	-1.38E+02
-1.84E-01	-1.39E+02
-1.76E-01	-1.39E+02
-1.76E-01	-1.39E+02
-1.54E-01	-1.39E+02
-1.65E-01	-1.39E+02
-1.54E-01	-1.40E+02
-1.63E-01	-1.40E+02
-1.60E-01	-1.40E+02
-1.89E-01	-1.40E+02
-1.98E-01	-1.40E+02
-1.94E-01	-1.41E+02
-1.84E-01	-1.41E+02
-1.83E-01	-1.41E+02
-1.82E-01	-1.41E+02
-1.77E-01	-1.41E+02
-1.81E-01	-1.42E+02
-1.86E-01	-1.42E+02
-1.81E-01	-1.42E+02
-1.57E-01	-1.42E+02
-1.79E-01	-1.42E+02
-1.82E-01	-1.42E+02
-1.73E-01	-1.43E+02
-1.69E-01	-1.43E+02
-1.83E-01	-1.43E+02
-1.53E-01	-1.43E+02
-1.79E-01	-1.43E+02
-1.62E-01	-1.44E+02
-1.74E-01	-1.44E+02
-1.73E-01	-1.44E+02
-1.87E-01	-1.44E+02
-1.57E-01	-1.44E+02
-1.67E-01	-1.44E+02
-1.54E-01	-1.44E+02
-1.66E-01	-1.45E+02
-1.76E-01	-1.45E+02
-1.73E-01	-1.45E+02
-1.67E-01	-1.45E+02
-1.78E-01	-1.45E+02
-1.77E-01	-1.46E+02
-1.83E-01	-1.46E+02
-1.82E-01	-1.46E+02
-1.77E-01	-1.46E+02
-1.63E-01	-1.46E+02
-1.41E-01	-1.46E+02
-1.72E-01	-1.46E+02
-1.80E-01	-1.47E+02
-1.57E-01	-1.47E+02
-1.66E-01	-1.47E+02
-1.34E-01	-1.47E+02
-1.66E-01	-1.47E+02
-1.55E-01	-1.47E+02
-1.49E-01	-1.47E+02
-1.74E-01	-1.48E+02
-1.77E-01	-1.48E+02
-1.92E-01	-1.48E+02
-1.67E-01	-1.48E+02
-1.62E-01	-1.48E+02
-1.72E-01	-1.48E+02
-1.55E-01	-1.48E+02
-1.61E-01	-1.49E+02
-1.54E-01	-1.49E+02
-1.58E-01	-1.49E+02
-1.63E-01	-1.49E+02
-1.42E-01	-1.49E+02
-1.69E-01	-1.49E+02
-1.85E-01	-1.49E+02
-1.72E-01	-1.50E+02
-1.78E-01	-1.50E+02
-1.68E-01	-1.50E+02
-1.61E-01	-1.50E+02
-1.62E-01	-1.50E+02
-1.47E-01	-1.50E+02
-1.55E-01	-1.50E+02
-1.45E-01	-1.51E+02
-1.42E-01	-1.51E+02
-1.51E-01	-1.51E+02
-1.53E-01	-1.51E+02
-1.68E-01	-1.51E+02
-1.76E-01	-1.51E+02
-1.44E-01	-1.51E+02
-1.57E-01	-1.51E+02
-1.65E-01	-1.51E+02
-1.61E-01	-1.52E+02
-1.58E-01	-1.52E+02
-1.56E-01	-1.52E+02
-1.35E-01	-1.52E+02
-1.40E-01	-1.52E+02
-1.36E-01	-1.52E+02
-1.72E-01	-1.52E+02
-1.62E-01	-1.53E+02
-1.58E-01	-1.53E+02
-1.59E-01	-1.53E+02
-1.49E-01	-1.53E+02
-1.47E-01	-1.53E+02
-1.64E-01	-1.53E+02
-1.58E-01	-1.53E+02
-1.56E-01	-1.53E+02
-1.60E-01	-1.53E+02
-1.66E-01	-1.53E+02
-1.77E-01	-1.54E+02
-1.77E-01	-1.53E+02
-1.72E-01	-1.54E+02
-1.69E-01	-1.54E+02
-1.72E-01	-1.54E+02
-1.63E-01	-1.54E+02
-1.82E-01	-1.54E+02
-1.59E-01	-1.54E+02
-1.64E-01	-1.54E+02
-1.57E-01	-1.54E+02
-1.50E-01	-1.54E+02
-1.54E-01	-1.54E+02
-1.46E-01	-1.55E+02
-1.47E-01	-1.55E+02
-1.53E-01	-1.55E+02
-1.57E-01	-1.55E+02
-1.41E-01	-1.55E+02
-1.55E-01	-1.55E+02
-1.35E-01	-1.55E+02
-1.40E-01	-1.55E+02
-1.53E-01	-1.55E+02
-1.46E-01	-1.56E+02
-1.77E-01	-1.56E+02
-1.16E-01	-1.56E+02
-1.52E-01	-1.56E+02
-1.54E-01	-1.56E+02
-1.43E-01	-1.56E+02
-1.49E-01	-1.56E+02
-1.62E-01	-1.56E+02
-1.52E-01	-1.56E+02
-1.66E-01	-1.56E+02
-1.65E-01	-1.56E+02
-1.51E-01	-1.57E+02
-1.60E-01	-1.57E+02
-1.54E-01	-1.57E+02
-1.33E-01	-1.57E+02
-1.47E-01	-1.57E+02
-1.35E-01	-1.57E+02
-1.33E-01	-1.57E+02
-1.45E-01	-1.57E+02
-1.29E-01	-1.57E+02
-1.32E-01	-1.57E+02
-1.49E-01	-1.57E+02
-1.58E-01	-1.57E+02
-1.63E-01	-1.57E+02
-1.68E-01	-1.58E+02
-1.59E-01	-1.58E+02
-1.72E-01	-1.58E+02
-1.62E-01	-1.58E+02
-1.64E-01	-1.58E+02
-1.70E-01	-1.58E+02
-1.58E-01	-1.58E+02
-1.40E-01	-1.58E+02
-1.42E-01	-1.58E+02
-1.28E-01	-1.58E+02
-1.46E-01	-1.58E+02
-1.33E-01	-1.59E+02
-1.31E-01	-1.59E+02
-1.43E-01	-1.59E+02
-1.44E-01	-1.59E+02
-1.31E-01	-1.59E+02
-1.49E-01	-1.59E+02
-1.47E-01	-1.59E+02
-1.53E-01	-1.59E+02
-1.43E-01	-1.59E+02
-1.44E-01	-1.59E+02
-1.53E-01	-1.59E+02
-1.49E-01	-1.59E+02
-1.47E-01	-1.59E+02
-1.55E-01	-1.59E+02
-1.41E-01	-1.59E+02
-1.43E-01	-1.59E+02
-1.13E-01	-1.60E+02
-1.39E-01	-1.60E+02
-1.40E-01	-1.60E+02
-1.36E-01	-1.60E+02
-1.42E-01	-1.60E+02
-1.50E-01	-1.60E+02
-1.47E-01	-1.60E+02
-1.45E-01	-1.60E+02
-1.58E-01	-1.60E+02
-1.44E-01	-1.60E+02
-1.56E-01	-1.60E+02
-1.54E-01	-1.61E+02
-1.64E-01	-1.60E+02
-1.56E-01	-1.61E+02
-1.52E-01	-1.61E+02
-1.36E-01	-1.61E+02
-1.43E-01	-1.61E+02
-1.56E-01	-1.61E+02
-1.58E-01	-1.61E+02
-1.49E-01	-1.61E+02
-1.40E-01	-1.61E+02
-1.49E-01	-1.61E+02
-1.41E-01	-1.61E+02
-1.45E-01	-1.61E+02
-1.29E-01	-1.61E+02
-1.31E-01	-1.61E+02
-1.39E-01	-1.61E+02
-1.36E-01	-1.62E+02
-1.44E-01	-1.62E+02
-1.55E-01	-1.62E+02
-1.70E-01	-1.62E+02
-1.46E-01	-1.62E+02
-1.42E-01	-1.62E+02
-1.40E-01	-1.62E+02
-1.32E-01	-1.62E+02
-1.27E-01	-1.62E+02
-1.51E-01	-1.62E+02
-1.34E-01	-1.62E+02
-1.48E-01	-1.62E+02
-1.49E-01	-1.62E+02
-1.47E-01	-1.62E+02
-1.65E-01	-1.62E+02
-1.44E-01	-1.62E+02
-1.51E-01	-1.62E+02
-1.45E-01	-1.62E+02
-1.46E-01	-1.63E+02
-1.28E-01	-1.63E+02
-1.31E-01	-1.63E+02
-1.34E-01	-1.63E+02
-1.30E-01	-1.63E+02
-1.37E-01	-1.63E+02
-1.38E-01	-1.63E+02
-1.43E-01	-1.63E+02
-1.36E-01	-1.63E+02
-1.49E-01	-1.63E+02
-1.62E-01	-1.63E+02
-1.61E-01	-1.63E+02
-1.65E-01	-1.63E+02
-1.70E-01	-1.63E+02
-1.64E-01	-1.63E+02
-1.42E-01	-1.63E+02
-1.40E-01	-1.63E+02
-1.26E-01	-1.64E+02
-1.53E-01	-1.64E+02
-1.44E-01	-1.64E+02
-1.51E-01	-1.64E+02
-1.53E-01	-1.64E+02
-1.52E-01	-1.64E+02
-1.42E-01	-1.64E+02
-1.51E-01	-1.64E+02
-1.40E-01	-1.64E+02
-1.23E-01	-1.64E+02
-1.29E-01	-1.64E+02
-1.37E-01	-1.64E+02
-1.34E-01	-1.64E+02
-1.35E-01	-1.64E+02
-1.38E-01	-1.64E+02
-1.32E-01	-1.64E+02
-1.53E-01	-1.65E+02
-1.38E-01	-1.64E+02
-1.48E-01	-1.65E+02
-1.49E-01	-1.65E+02
-1.44E-01	-1.65E+02
-1.42E-01	-1.65E+02
-1.57E-01	-1.65E+02
-1.55E-01	-1.65E+02
-1.49E-01	-1.65E+02
-1.40E-01	-1.65E+02
-1.35E-01	-1.65E+02
-1.37E-01	-1.65E+02
-1.36E-01	-1.65E+02
-1.47E-01	-1.65E+02
-1.36E-01	-1.65E+02
-1.34E-01	-1.65E+02
-1.33E-01	-1.65E+02
-1.52E-01	-1.65E+02
-1.42E-01	-1.65E+02
-1.49E-01	-1.65E+02
-1.49E-01	-1.66E+02
-1.49E-01	-1.65E+02
-1.30E-01	-1.65E+02
-1.38E-01	-1.65E+02
-1.34E-01	-1.65E+02
-1.50E-01	-1.65E+02
-1.37E-01	-1.66E+02
-1.42E-01	-1.66E+02
-1.23E-01	-1.66E+02
-1.41E-01	-1.66E+02
-1.39E-01	-1.66E+02
-1.43E-01	-1.66E+02
-1.29E-01	-1.66E+02
-1.48E-01	-1.66E+02
-1.42E-01	-1.66E+02
-1.36E-01	-1.66E+02
-1.35E-01	-1.66E+02
-1.44E-01	-1.66E+02
-1.40E-01	-1.66E+02
-1.33E-01	-1.66E+02
-1.36E-01	-1.66E+02
-1.40E-01	-1.66E+02
-1.35E-01	-1.66E+02
-1.47E-01	-1.66E+02
-1.39E-01	-1.67E+02
-1.22E-01	-1.67E+02
-1.25E-01	-1.67E+02
-1.36E-01	-1.67E+02
-1.27E-01	-1.67E+02
-1.33E-01	-1.67E+02
-1.34E-01	-1.67E+02
-1.26E-01	-1.67E+02
-1.28E-01	-1.67E+02
-1.36E-01	-1.67E+02
-1.34E-01	-1.67E+02
-1.44E-01	-1.67E+02
-1.69E-01	-1.67E+02
-1.62E-01	-1.67E+02
-1.53E-01	-1.67E+02
-1.49E-01	-1.67E+02
-1.61E-01	-1.67E+02
-1.43E-01	-1.67E+02
-1.39E-01	-1.67E+02
-1.44E-01	-1.67E+02
-1.39E-01	-1.67E+02
-1.48E-01	-1.67E+02
-1.47E-01	-1.67E+02
-1.49E-01	-1.67E+02
-1.50E-01	-1.68E+02
-1.55E-01	-1.68E+02
-1.43E-01	-1.68E+02
-1.48E-01	-1.68E+02
-1.44E-01	-1.68E+02
-1.44E-01	-1.68E+02
-1.38E-01	-1.68E+02
-1.37E-01	-1.68E+02
-1.38E-01	-1.68E+02
-1.51E-01	-1.68E+02
-1.34E-01	-1.68E+02
-1.47E-01	-1.68E+02
-1.33E-01	-1.68E+02
-1.33E-01	-1.68E+02
-1.35E-01	-1.68E+02
-1.30E-01	-1.68E+02
-1.40E-01	-1.68E+02
-1.40E-01	-1.68E+02
-1.26E-01	-1.68E+02
-1.34E-01	-1.68E+02
-1.38E-01	-1.68E+02
-1.28E-01	-1.68E+02
-1.38E-01	-1.68E+02
-1.48E-01	-1.68E+02
-1.37E-01	-1.68E+02
-1.39E-01	-1.69E+02
